,angle,area,aspect_ratio,ca,cattle_id,contour_area,contour_perimeter,cs_name,datetaken,eccentricity,extent,firstframe,framecount,frametime,ipr,is_valid,max_area,perimeter,pupil_major_axis,pupil_minor_axis,solidity,stall_name,svg_area,svg_ca,svg_eccentricity,svg_ipr,svg_max_area,svg_perimeter,svg_pupil_major_axis,svg_pupil_minor_axis,timestamp,totd,vit_a
152,101.95382690429688,12051.746676510507,1.5757575757575757,0.3973920168137652,1445174448,11374.0,472.3330411911011,WA02_2015_11_27_15_32_46_589113,2015-11-27 00:00:00,0.8446271412372113,0.7364672364672364,False,24,1.6,0.832197944818533,True,19999.31466687181,426.59583378699233,169.30084228515625,90.63605499267578,0.9162236184952472,WA02,12307.746354156392,0.36787876456250357,0.8089754988533168,0.8737521253684688,19999.31466687181,420.72670409970186,163.27281792748605,95.97867889829486,2015-11-27 06:32:46,day,29.107142857142858
153,102.52471923828125,14763.386880295986,1.3529411764705883,0.39702175176281335,1445174448,13954.0,525.7888852357864,WA02_2015_11_27_16_53_4_411772,2015-11-27 00:00:00,0.7793697628494748,0.7283261130539173,False,24,1.6,0.8998592729042723,True,24484.111862172318,454.05727059913266,173.20692443847656,108.5252685546875,0.9138478666623007,WA02,14096.78968337323,0.4191960636726756,0.7869431566829544,0.8937732359854981,24484.111862172318,445.1961186710364,170.5546690592115,105.23658002264513,2015-11-27 07:53:04,day,29.107142857142858
154,101.62370300292969,17218.03324043886,1.3515625,0.308930601976542,1445174448,16022.0,592.9015831947327,WA02_2015_11_27_16_54_28_59914,2015-11-27 00:00:00,0.7681950653752346,0.7235368497109826,False,24,1.6,0.9081872453088404,True,24915.056707306845,488.10022045106024,185.04766845703125,118.47045135498047,0.9094108298331253,WA02,16725.51014897618,0.33318383041934363,0.7730943423045279,0.9046276562647999,24915.056707306845,482.01403967501386,183.23163365504544,116.22218556233116,2015-11-27 07:54:28,day,29.107142857142858
155,93.48060607910156,13563.490396144887,1.4907407407407407,0.332189424952473,1445174448,13406.5,456.0904006958008,WA02_2015_11_28_7_34_9_610990,2015-11-27 00:00:00,0.7791026026327621,0.7710202438463308,False,23,1.53,0.9000672217803033,True,20310.38576347731,435.1642314426026,165.97508239746094,104.04918670654297,0.9819453599941405,WA02,13140.16760370007,0.28326323548570614,0.8065130735586908,0.8761766512354625,20310.38576347731,434.11975227241487,168.2218202615468,99.45547486923249,2015-11-27 22:34:09,day,29.107142857142858
156,101.0418472290039,15743.390725449024,1.2936507936507937,0.32934033314055017,1445174448,15146.5,556.1736603975296,WA02_2015_11_21_16_9_54_66027,2015-11-21 00:00:00,0.7284619616180141,0.7374866101859967,False,24,1.6,0.9325068018927709,True,23474.485649587106,460.6043815092536,171.0533447265625,117.18629455566406,0.9245254226942562,WA02,16315.713732784727,0.22598042299663904,0.7463996391441722,0.9224530071914816,23474.485649587106,471.4502223652645,176.67891464437466,117.57946310104012,2015-11-21 07:09:54,day,29.107142857142858
157,,,,,1445174448,,,WA02_2015_11_21_16_7_14_358773,2015-11-21 00:00:00,,,False,24,1.6,,True,21421.50344226119,,,,,WA02,9885.499835482333,0.5214476850451647,0.8054841326206797,0.8771749502910671,21421.50344226119,376.323325759135,145.7361184807743,86.36575092858325,2015-11-21 07:07:14,day,29.107142857142858
158,97.08338165283203,8893.978382149722,1.7125,0.2942160563870807,1372243682,8426.5,414.49242103099823,WA02_2015_12_10_10_15_54_722838,2015-12-10 00:00:00,0.8701905248576174,0.7688412408759124,False,24,1.6,0.7929319168864012,True,12601.559531974197,375.4352245483595,151.60203552246094,74.6966552734375,0.9310020992155563,WA02,8762.552828802116,0.2931898905507249,0.8737385332315317,0.7866786142441203,12601.559531974197,374.1291821909635,151.45214528787616,73.66570313847465,2015-12-10 01:15:54,day,29.226190476190478
159,122.95011138916016,11442.69377397838,1.1440677966101696,0.15230350634532216,1445174448,10814.0,453.50461399555206,WA02_2015_11_28_16_26_30_445963,2015-11-28 00:00:00,0.7082066685260419,0.6788449466415568,False,23,1.53,0.9423181690315314,True,13498.573911336405,390.6342218536082,143.65318298339844,101.41989135742188,0.9119581716984314,WA02,11732.807802486559,0.05755919724098811,0.714984782204499,0.9392014191217805,13498.573911336405,396.2110104943441,146.17528782395044,102.1969929889578,2015-11-28 07:26:30,day,29.226190476190478
160,,,,,1445174448,,,WA02_2015_11_28_16_27_56_566422,2015-11-28 00:00:00,,,False,24,1.6,,True,23810.494449498994,,,,,WA02,14101.962211079075,0.4074317639537346,0.8127274914100904,0.869959378201915,23810.494449498994,451.3310559329204,175.5469123928435,102.28135431585504,2015-11-28 07:27:56,day,29.226190476190478
161,70.93476867675781,17898.047952718378,1.2985074626865671,0.2658116994568563,1445174745,17096.0,588.4163006544113,WA02_2015_11_25_15_41_32_774122,2015-11-25 00:00:00,0.762053185805129,0.7332303997255104,False,25,1.67,0.9124580652496315,True,24378.007575818923,496.47948589593204,187.6001434326172,121.47380065917969,0.9243079584775087,WA02,17749.30525106582,0.252252604379624,0.7639459642485644,0.9111639966193865,24378.007575818923,494.76313851721756,187.14212724969897,120.75911324380242,2015-11-25 06:41:32,day,29.300595238095237
162,64.3029556274414,15592.816043111694,1.3174603174603174,0.1689469897018121,1445174745,14582.0,558.2741649150848,WA02_2015_11_25_15_58_25_904009,2015-11-25 00:00:00,0.7510056693162924,0.6971696309045706,False,24,1.6,0.9196380651516439,True,18762.721330516422,461.59249617202306,173.39959716796875,114.4950180053711,0.8970226377952756,WA02,15718.130138058475,0.11939647020035464,0.7706930689473601,0.9063897082209114,18762.721330516422,466.8183178228089,177.22108132028382,112.92643466553002,2015-11-25 06:58:25,day,29.300595238095237
163,104.04882049560547,10717.430375190042,1.7191011235955056,0.3381535012993926,1445174448,10336.0,468.2497806549072,WA02_2015_11_20_7_43_19_185768,2015-11-19 00:00:00,0.8516635413277104,0.7590511860174781,False,25,1.67,0.8223136331678487,True,16193.226671488632,404.6984324221139,161.36074829101562,84.5673828125,0.9478220999541495,WA02,10510.81106987816,0.3541868938517376,0.8632995936101245,0.804473169901265,16193.226671488632,405.19797349915063,162.83960884025893,82.18381508479985,2015-11-19 22:43:19,day,29.345238095238095
